listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
35850895,2025-09-01,17,13,0.433,423.0,28.7,32.5,35,21,1,4199.0,3708.0,54653.0
35850895,2026-07-01,31,0,0.0,0.0,28.2,,,,1,,3644.0,0.0
10279550,2025-11-01,30,0,0.0,0.0,31.3,,,,14,,4044.0,0.0
10279550,2026-04-01,30,0,0.0,0.0,31.9,,,,14,,4122.0,0.0
35850895,2025-11-01,30,0,0.0,0.0,27.0,,,,1,,3488.0,0.0
35850895,2026-02-01,28,0,0.0,0.0,26.4,,,,1,,3411.0,0.0
10279550,2026-03-01,31,0,0.0,0.0,32.0,,,,14,,4135.0,0.0
10279550,2026-06-01,30,0,0.0,0.0,31.3,,,,14,,4044.0,0.0
10279550,2026-05-01,31,0,0.0,0.0,31.7,,,,14,,4096.0,0.0
35850895,2026-01-01,31,0,0.0,0.0,26.4,,,,1,,3411.0,0.0
10279550,2025-12-01,31,0,0.0,0.0,30.8,,,,14,,3979.0,0.0
33036950,2025-09-01,28,2,0.067,96.0,47.5,48.0,,,1,6202.0,6137.0,12404.0
33036950,2026-06-01,30,0,0.0,0.0,45.5,,,,1,,5879.0,0.0
33036950,2026-08-01,31,0,0.0,0.0,47.3,,,,1,,6111.0,0.0
33036950,2026-03-01,31,0,0.0,0.0,46.5,,,,1,,6008.0,0.0
33036950,2026-07-01,31,0,0.0,0.0,46.2,,,,1,,5969.0,0.0
33036950,2025-11-01,27,3,0.1,138.0,47.1,46.0,94,3,1,5943.0,6085.0,17830.0
33036950,2026-05-01,31,0,0.0,0.0,47.1,,,,1,,6085.0,0.0
33036950,2025-10-01,31,0,0.0,0.0,47.6,,,,1,,6150.0,0.0
33036950,2026-04-01,30,0,0.0,0.0,47.5,,,,1,,6137.0,0.0
33036950,2025-12-01,31,0,0.0,0.0,46.6,,,,1,,6021.0,0.0
33036950,2026-01-01,31,0,0.0,0.0,46.6,,,,1,,6021.0,0.0
33036950,2026-02-01,28,0,0.0,0.0,46.6,,,,1,,6021.0,0.0
20450514,2026-08-01,31,0,0.0,0.0,31.4,,,,3,,4057.0,0.0
20450514,2026-05-01,31,0,0.0,0.0,31.1,,,,3,,4018.0,0.0
20450514,2025-12-01,31,0,0.0,0.0,30.6,,,,3,,3954.0,0.0
20450514,2026-02-01,28,0,0.0,0.0,29.2,,,,3,,3773.0,0.0
20450514,2025-10-01,0,31,1.0,954.0,30.8,30.8,,,3,3979.0,3979.0,123260.0
20450514,2026-06-01,30,0,0.0,0.0,31.1,,,,3,,4018.0,0.0
20450514,2026-01-01,31,0,0.0,0.0,30.0,,,,3,,3876.0,0.0
20450514,2025-11-01,17,13,0.433,385.0,28.9,29.6,,,3,3824.0,3734.0,49743.0
20450514,2026-03-01,31,0,0.0,0.0,29.1,,,,3,,3760.0,0.0
20450514,2025-09-01,7,23,0.767,640.0,27.5,27.8,7,64,3,3592.0,3553.0,82690.0
20450514,2026-04-01,30,0,0.0,0.0,30.8,,,,3,,3979.0,0.0
20450514,2026-07-01,31,0,0.0,0.0,31.7,,,,3,,4096.0,0.0
23919074,2026-04-01,30,0,0.0,0.0,55.8,,,,1,,7210.0,0.0
23919074,2026-06-01,30,0,0.0,0.0,57.8,,,,1,,7468.0,0.0
23919074,2026-01-01,31,0,0.0,0.0,55.0,,,,1,,7106.0,0.0
23919074,2026-03-01,31,0,0.0,0.0,54.8,,,,1,,7080.0,0.0
23919074,2026-05-01,31,0,0.0,0.0,56.6,,,,1,,7313.0,0.0
23919074,2026-07-01,31,0,0.0,0.0,59.4,,,,1,,7675.0,0.0
23919074,2025-09-01,27,3,0.1,193.0,62.5,64.3,23,3,1,8308.0,8075.0,24936.0
23919074,2025-12-01,31,0,0.0,0.0,55.2,,,,1,,7132.0,0.0
23919074,2026-08-01,31,0,0.0,0.0,61.3,,,,1,,7920.0,0.0
23919074,2026-02-01,28,0,0.0,0.0,54.8,,,,1,,7080.0,0.0
23919074,2025-11-01,30,0,0.0,0.0,60.1,,,,1,,7765.0,0.0
23919074,2025-10-01,31,0,0.0,0.0,56.9,,,,1,,7352.0,0.0
12184015,2026-04-01,30,0,0.0,0.0,12.5,,,,30,,1615.0,0.0
12184015,2026-03-01,31,0,0.0,0.0,12.7,,,,30,,1641.0,0.0
906958,2026-03-01,31,0,0.0,0.0,57.1,,,,1,,7378.0,0.0
906958,2026-05-01,31,0,0.0,0.0,50.6,,,,1,,6538.0,0.0
906958,2025-10-01,31,0,0.0,0.0,51.0,,,,1,,6589.0,0.0
906958,2026-01-01,31,0,0.0,0.0,55.5,,,,1,,7171.0,0.0
906958,2025-11-01,30,0,0.0,0.0,49.8,,,,1,,6434.0,0.0
12184015,2026-06-01,30,0,0.0,0.0,12.3,,,,30,,1589.0,0.0
12184015,2026-08-01,31,0,0.0,0.0,12.7,,,,30,,1641.0,0.0
39630135,2026-04-01,30,0,0.0,0.0,43.5,,,,2,,5620.0,0.0
39630135,2026-03-01,31,0,0.0,0.0,41.5,,,,2,,5362.0,0.0
906958,2026-02-01,28,0,0.0,0.0,59.2,,,,1,,7649.0,0.0
39630135,2025-10-01,31,0,0.0,0.0,39.1,,,,2,,5052.0,0.0
39630135,2026-05-01,31,0,0.0,0.0,41.9,,,,2,,5414.0,0.0
906958,2025-12-01,31,0,0.0,0.0,52.0,,,,1,,6719.0,0.0
12184015,2026-02-01,28,0,0.0,0.0,12.2,,,,30,,1576.0,0.0
39630135,2026-06-01,30,0,0.0,0.0,42.6,,,,2,,5504.0,0.0
906958,2026-06-01,30,0,0.0,0.0,50.2,,,,1,,6486.0,0.0
39630135,2025-09-01,30,0,0.0,0.0,44.4,,,,2,,5737.0,0.0
12184015,2025-11-01,30,0,0.0,0.0,12.7,,,,30,,1641.0,0.0
906958,2026-07-01,31,0,0.0,0.0,50.4,,,,1,,6512.0,0.0
12184015,2025-10-01,31,0,0.0,0.0,12.8,,,,30,,1654.0,0.0
39630135,2026-01-01,31,0,0.0,0.0,42.1,,,,2,,5439.0,0.0
12184015,2026-07-01,31,0,0.0,0.0,12.5,,,,30,,1615.0,0.0
12184015,2025-09-01,19,11,0.367,147.0,13.1,13.4,83,11,30,1731.0,1693.0,18993.0
906958,2025-09-01,30,0,0.0,0.0,56.8,,,,1,,7339.0,0.0
39630135,2025-12-01,31,0,0.0,0.0,41.8,,,,2,,5401.0,0.0
12184015,2025-12-01,31,0,0.0,0.0,12.4,,,,30,,1602.0,0.0
906958,2026-08-01,31,0,0.0,0.0,51.5,,,,1,,6654.0,0.0
39630135,2026-08-01,31,0,0.0,0.0,44.9,,,,2,,5801.0,0.0
39630135,2025-11-01,30,0,0.0,0.0,38.9,,,,2,,5026.0,0.0
12184015,2026-05-01,31,0,0.0,0.0,12.5,,,,30,,1615.0,0.0
39630135,2026-07-01,31,0,0.0,0.0,45.0,,,,2,,5814.0,0.0
39630135,2026-02-01,28,0,0.0,0.0,40.0,,,,2,,5168.0,0.0
906958,2026-04-01,30,0,0.0,0.0,52.2,,,,1,,6744.0,0.0
12184015,2026-01-01,31,0,0.0,0.0,12.4,,,,30,,1602.0,0.0
24099993,2026-01-01,31,0,0.0,0.0,34.6,,,,3,,4470.0,0.0
39348277,2026-01-01,31,0,0.0,0.0,43.3,,,,1,,5595.0,0.0
24099993,2026-06-01,30,0,0.0,0.0,34.4,,,,3,,4445.0,0.0
22369002,2026-04-01,30,0,0.0,0.0,40.2,,,,1,,5194.0,0.0
22369002,2026-07-01,31,0,0.0,0.0,40.7,,,,1,,5259.0,0.0
22369002,2026-05-01,31,0,0.0,0.0,41.2,,,,1,,5323.0,0.0
39348277,2025-09-01,30,0,0.0,0.0,42.7,,,,1,,5517.0,0.0
24099993,2026-04-01,30,0,0.0,0.0,32.4,,,,3,,4186.0,0.0
22369002,2026-08-01,31,0,0.0,0.0,40.9,,,,1,,5284.0,0.0
39348277,2026-04-01,30,0,0.0,0.0,44.5,,,,1,,5750.0,0.0
39348277,2026-07-01,31,0,0.0,0.0,47.9,,,,1,,6189.0,0.0
24099993,2026-02-01,28,0,0.0,0.0,34.5,,,,3,,4458.0,0.0
22369002,2026-02-01,28,0,0.0,0.0,39.1,,,,1,,5052.0,0.0
24099993,2026-07-01,31,0,0.0,0.0,38.2,,,,3,,4936.0,0.0
24099993,2025-11-01,30,0,0.0,0.0,29.3,,,,3,,3786.0,0.0
39348277,2026-03-01,31,0,0.0,0.0,43.1,,,,1,,5569.0,0.0
22369002,2025-10-01,31,0,0.0,0.0,38.1,,,,1,,4923.0,0.0
24099993,2026-05-01,31,0,0.0,0.0,30.4,,,,3,,3928.0,0.0
39348277,2026-05-01,31,0,0.0,0.0,46.1,,,,1,,5956.0,0.0
39348277,2025-12-01,31,0,0.0,0.0,47.7,,,,1,,6163.0,0.0
22369002,2026-03-01,31,0,0.0,0.0,38.9,,,,1,,5026.0,0.0
22369002,2025-09-01,30,0,0.0,0.0,38.8,,,,1,,5013.0,0.0
39348277,2025-11-01,30,0,0.0,0.0,46.7,,,,1,,6034.0,0.0
24099993,2025-12-01,31,0,0.0,0.0,31.7,,,,3,,4096.0,0.0
39348277,2026-08-01,31,0,0.0,0.0,47.6,,,,1,,6150.0,0.0
24099993,2025-09-01,3,27,0.9,662.0,24.3,24.5,27,7,2,3165.0,3140.0,85533.0
39348277,2026-06-01,30,0,0.0,0.0,47.0,,,,1,,6073.0,0.0
22369002,2026-01-01,31,0,0.0,0.0,38.7,,,,1,,5000.0,0.0
24099993,2026-03-01,31,0,0.0,0.0,33.1,,,,3,,4277.0,0.0
22369002,2025-11-01,30,0,0.0,0.0,38.8,,,,1,,5013.0,0.0
22369002,2025-12-01,31,0,0.0,0.0,38.5,,,,1,,4974.0,0.0
24099993,2025-10-01,24,7,0.226,166.0,23.0,23.7,,,3,3062.0,2972.0,21448.0
39348277,2025-10-01,31,0,0.0,0.0,43.9,,,,1,,5672.0,0.0
39348277,2026-02-01,28,0,0.0,0.0,43.0,,,,1,,5556.0,0.0
22369002,2026-06-01,30,0,0.0,0.0,41.3,,,,1,,5336.0,0.0
24099993,2026-08-01,31,0,0.0,0.0,38.7,,,,3,,5000.0,0.0
19581431,2026-01-01,31,0,0.0,0.0,25.4,,,,1,,3282.0,0.0
19581431,2025-12-01,31,0,0.0,0.0,25.2,,,,1,,3256.0,0.0
19581431,2026-06-01,30,0,0.0,0.0,26.1,,,,1,,3372.0,0.0
24206185,2025-10-01,31,0,0.0,0.0,73.2,,,,1,,9458.0,0.0
24206185,2026-06-01,30,0,0.0,0.0,74.9,,,,1,,9677.0,0.0
19581431,2026-03-01,31,0,0.0,0.0,25.3,,,,1,,3269.0,0.0
24206185,2025-11-01,30,0,0.0,0.0,73.7,,,,1,,9522.0,0.0
19581431,2025-11-01,30,0,0.0,0.0,25.4,,,,1,,3282.0,0.0
19581431,2025-09-01,30,0,0.0,0.0,25.4,,,,1,,3282.0,0.0
24206185,2026-03-01,31,0,0.0,0.0,74.9,,,,1,,9677.0,0.0
24206185,2026-05-01,31,0,0.0,0.0,75.4,,,,1,,9742.0,0.0
19581431,2026-04-01,30,0,0.0,0.0,25.6,,,,1,,3308.0,0.0
24206185,2026-01-01,31,0,0.0,0.0,73.9,,,,1,,9548.0,0.0
19581431,2026-07-01,31,0,0.0,0.0,26.9,,,,,,3476.0,0.0
19581431,2026-05-01,31,0,0.0,0.0,25.8,,,,1,,3333.0,0.0
24206185,2025-09-01,30,0,0.0,0.0,73.0,,,,1,,9432.0,0.0
24206185,2026-02-01,28,0,0.0,0.0,73.8,,,,1,,9535.0,0.0
24206185,2026-07-01,31,0,0.0,0.0,75.1,,,,1,,9703.0,0.0
24206185,2025-12-01,31,0,0.0,0.0,73.7,,,,1,,9522.0,0.0
24206185,2026-04-01,30,0,0.0,0.0,75.0,,,,1,,9690.0,0.0
19581431,2026-08-01,31,0,0.0,0.0,26.6,,,,,,3437.0,0.0
19581431,2025-10-01,31,0,0.0,0.0,25.6,,,,1,,3308.0,0.0
19581431,2026-02-01,28,0,0.0,0.0,25.0,,,,1,,3230.0,0.0
24206185,2026-08-01,31,0,0.0,0.0,76.0,,,,1,,9819.0,0.0
18050216,2026-06-01,30,0,0.0,0.0,67.5,,,,1,,8721.0,0.0
40975272,2026-01-01,31,0,0.0,0.0,71.1,,,,3,,9186.0,0.0
29978963,2025-10-01,31,0,0.0,0.0,26.1,,,,1,,3372.0,0.0
18050216,2025-12-01,31,0,0.0,0.0,67.8,,,,1,,8760.0,0.0
29978963,2026-07-01,31,0,0.0,0.0,29.2,,,,1,,3773.0,0.0
40975272,2026-03-01,31,0,0.0,0.0,71.2,,,,3,,9199.0,0.0
40975272,2026-08-01,31,0,0.0,0.0,70.1,,,,,,9057.0,0.0
18050216,2026-05-01,31,0,0.0,0.0,68.1,,,,1,,8799.0,0.0
29978963,2026-03-01,31,0,0.0,0.0,24.4,,,,1,,3153.0,0.0
40975272,2026-02-01,28,0,0.0,0.0,71.4,,,,3,,9225.0,0.0
40975272,2025-12-01,31,0,0.0,0.0,70.3,,,,3,,9083.0,0.0
29978963,2026-06-01,30,0,0.0,0.0,27.0,,,,1,,3488.0,0.0
40975272,2026-06-01,30,0,0.0,0.0,69.9,,,,3,,9031.0,0.0
29978963,2026-08-01,31,0,0.0,0.0,28.5,,,,1,,3682.0,0.0
29978963,2025-12-01,31,0,0.0,0.0,24.3,,,,1,,3140.0,0.0
40975272,2025-09-01,30,0,0.0,0.0,74.6,,,,3,,9639.0,0.0
29978963,2026-02-01,28,0,0.0,0.0,24.2,,,,1,,3127.0,0.0
18050216,2026-02-01,28,0,0.0,0.0,67.1,,,,1,,8670.0,0.0
40975272,2026-07-01,31,0,0.0,0.0,70.5,,,,,,9109.0,0.0
18050216,2026-07-01,31,0,0.0,0.0,67.3,,,,,,8695.0,0.0
29978963,2026-04-01,30,0,0.0,0.0,21.8,,,,1,,2817.0,0.0
18050216,2026-01-01,31,0,0.0,0.0,67.8,,,,1,,8760.0,0.0
29978963,2025-11-01,30,0,0.0,0.0,22.1,,,,1,,2855.0,0.0
40975272,2026-05-01,31,0,0.0,0.0,70.3,,,,3,,9083.0,0.0
18050216,2026-08-01,31,0,0.0,0.0,66.5,,,,,,8592.0,0.0
18050216,2026-03-01,31,0,0.0,0.0,67.4,,,,1,,8708.0,0.0
18050216,2025-09-01,30,0,0.0,0.0,68.6,,,,1,,8863.0,0.0
18050216,2026-04-01,30,0,0.0,0.0,68.0,,,,1,,8786.0,0.0
40975272,2025-11-01,30,0,0.0,0.0,70.2,,,,3,,9070.0,0.0
29978963,2026-05-01,31,0,0.0,0.0,24.4,,,,1,,3153.0,0.0
18050216,2025-10-01,31,0,0.0,0.0,67.7,,,,1,,8747.0,0.0
18050216,2025-11-01,30,0,0.0,0.0,67.2,,,,1,,8682.0,0.0
40975272,2026-04-01,30,0,0.0,0.0,70.1,,,,3,,9057.0,0.0
40975272,2025-10-01,31,0,0.0,0.0,73.5,,,,3,,9496.0,0.0
29978963,2025-09-01,13,17,0.567,376.0,24.6,22.1,21,17,1,2855.0,3178.0,48581.0
29978963,2026-01-01,31,0,0.0,0.0,24.2,,,,1,,3127.0,0.0
1803821,2026-01-01,31,0,0.0,0.0,125.5,,,,1,,16215.0,0.0
1803821,2025-09-01,30,0,0.0,0.0,126.2,,,,1,,16305.0,0.0
3896787,2026-06-01,30,0,0.0,0.0,30.4,,,,2,,3928.0,0.0
1803821,2025-12-01,31,0,0.0,0.0,123.9,,,,1,,16008.0,0.0
3896787,2026-01-01,31,0,0.0,0.0,30.9,,,,2,,3992.0,0.0
1803821,2026-02-01,28,0,0.0,0.0,126.5,,,,1,,16344.0,0.0
3896787,2026-07-01,31,0,0.0,0.0,31.3,,,,2,,4044.0,0.0
3896787,2026-05-01,31,0,0.0,0.0,31.1,,,,2,,4018.0,0.0
3896787,2025-10-01,31,0,0.0,0.0,30.4,,,,2,,3928.0,0.0
3896787,2026-03-01,31,0,0.0,0.0,29.6,,,,2,,3824.0,0.0
3896787,2025-12-01,31,0,0.0,0.0,30.3,,,,2,,3915.0,0.0
1803821,2026-06-01,30,0,0.0,0.0,124.8,,,,1,,16125.0,0.0
3896787,2026-08-01,31,0,0.0,0.0,32.6,,,,2,,4212.0,0.0
3896787,2025-11-01,30,0,0.0,0.0,30.5,,,,2,,3941.0,0.0
1803821,2026-03-01,31,0,0.0,0.0,125.7,,,,1,,16241.0,0.0
3896787,2026-04-01,30,0,0.0,0.0,30.8,,,,2,,3979.0,0.0
1803821,2025-10-01,31,0,0.0,0.0,126.0,,,,1,,16280.0,0.0
3896787,2025-09-01,30,0,0.0,0.0,30.1,,,,2,,3889.0,0.0
1803821,2026-08-01,31,0,0.0,0.0,126.2,,,,,,16305.0,0.0
3896787,2026-02-01,28,0,0.0,0.0,30.4,,,,2,,3928.0,0.0
1803821,2026-04-01,30,0,0.0,0.0,126.4,,,,1,,16331.0,0.0
1803821,2025-11-01,30,0,0.0,0.0,125.6,,,,1,,16228.0,0.0
1803821,2026-07-01,31,0,0.0,0.0,127.1,,,,,,16422.0,0.0
1803821,2026-05-01,31,0,0.0,0.0,127.2,,,,1,,16435.0,0.0
35055282,2025-10-01,31,0,0.0,0.0,32.9,,,,2,,4251.0,0.0
35055282,2025-12-01,20,11,0.355,337.0,31.0,30.6,111,9,2,3954.0,4005.0,43542.0
35967943,2026-05-01,31,0,0.0,0.0,69.0,,,,2,,8915.0,0.0
35055282,2025-09-01,30,0,0.0,0.0,31.4,,,,2,,4057.0,0.0
35055282,2026-04-01,30,0,0.0,0.0,30.8,,,,2,,3979.0,0.0
35967943,2026-01-01,31,0,0.0,0.0,64.9,,,,2,,8385.0,0.0
35055282,2026-03-01,31,0,0.0,0.0,30.5,,,,2,,3941.0,0.0
35967943,2025-12-01,31,0,0.0,0.0,66.3,,,,2,,8566.0,0.0
35967943,2026-08-01,31,0,0.0,0.0,70.5,,,,2,,9109.0,0.0
35967943,2026-07-01,31,0,0.0,0.0,70.6,,,,2,,9122.0,0.0
35055282,2025-11-01,30,0,0.0,0.0,30.5,,,,2,,3941.0,0.0
35055282,2026-01-01,24,7,0.226,219.0,31.5,31.3,,,2,4044.0,4070.0,28296.0
35055282,2026-06-01,30,0,0.0,0.0,36.4,,,,2,,4703.0,0.0
35055282,2026-07-01,31,0,0.0,0.0,34.4,,,,2,,4445.0,0.0
35967943,2026-02-01,28,0,0.0,0.0,67.7,,,,2,,8747.0,0.0
35055282,2026-05-01,31,0,0.0,0.0,30.3,,,,2,,3915.0,0.0
35967943,2026-03-01,31,0,0.0,0.0,65.4,,,,2,,8450.0,0.0
35967943,2025-11-01,30,0,0.0,0.0,66.3,,,,2,,8566.0,0.0
35055282,2026-08-01,31,0,0.0,0.0,39.4,,,,2,,5091.0,0.0
35967943,2025-10-01,27,4,0.129,206.0,60.5,51.5,,,1,6654.0,7817.0,26616.0
35055282,2026-02-01,28,0,0.0,0.0,30.5,,,,2,,3941.0,0.0
35967943,2026-06-01,30,0,0.0,0.0,71.3,,,,2,,9212.0,0.0
35967943,2026-04-01,30,0,0.0,0.0,66.9,,,,2,,8644.0,0.0
35967943,2025-09-01,28,2,0.067,134.0,58.6,67.0,52,6,2,8657.0,7571.0,17313.0
32153280,2026-04-01,30,0,0.0,0.0,71.9,,,,30,,9290.0,0.0
28505992,2026-07-01,31,0,0.0,0.0,52.1,,,,,,6732.0,0.0
32153280,2026-06-01,30,0,0.0,0.0,71.0,,,,30,,9173.0,0.0
32153280,2025-10-01,30,1,0.032,71.0,71.4,71.0,131,1,30,9173.0,9225.0,9173.0
32153280,2025-09-01,30,0,0.0,0.0,70.1,,,,30,,9057.0,0.0
28505992,2026-02-01,28,0,0.0,0.0,52.2,,,,2,,6744.0,0.0
28505992,2026-06-01,30,0,0.0,0.0,52.1,,,,2,,6732.0,0.0
28505992,2025-12-01,31,0,0.0,0.0,51.8,,,,2,,6693.0,0.0
32153280,2026-01-01,31,0,0.0,0.0,70.3,,,,30,,9083.0,0.0
28505992,2025-11-01,30,0,0.0,0.0,51.6,,,,2,,6667.0,0.0
32153280,2025-12-01,31,0,0.0,0.0,70.3,,,,30,,9083.0,0.0
28505992,2026-08-01,31,0,0.0,0.0,51.6,,,,,,6667.0,0.0
32153280,2026-07-01,31,0,0.0,0.0,71.5,,,,,,9238.0,0.0
32153280,2026-03-01,31,0,0.0,0.0,70.9,,,,30,,9161.0,0.0
28505992,2025-09-01,30,0,0.0,0.0,52.6,,,,2,,6796.0,0.0
28505992,2026-01-01,31,0,0.0,0.0,52.2,,,,2,,6744.0,0.0
28505992,2026-05-01,31,0,0.0,0.0,52.8,,,,2,,6822.0,0.0
28505992,2026-03-01,31,0,0.0,0.0,52.2,,,,2,,6744.0,0.0
32153280,2026-05-01,31,0,0.0,0.0,72.4,,,,30,,9354.0,0.0
28505992,2026-04-01,30,0,0.0,0.0,53.3,,,,2,,6887.0,0.0
32153280,2025-11-01,30,0,0.0,0.0,70.6,,,,30,,9122.0,0.0
32153280,2026-08-01,31,0,0.0,0.0,71.0,,,,,,9173.0,0.0
28505992,2025-10-01,31,0,0.0,0.0,52.3,,,,2,,6757.0,0.0
32153280,2026-02-01,28,0,0.0,0.0,71.9,,,,30,,9290.0,0.0
21444189,2026-02-01,28,0,0.0,0.0,42.8,,,,3,,5530.0,0.0
40487574,2026-01-01,31,0,0.0,0.0,47.4,,,,2,,6124.0,0.0
21444189,2026-03-01,31,0,0.0,0.0,47.0,,,,3,,6073.0,0.0
21444189,2025-12-01,31,0,0.0,0.0,32.1,,,,3,,4147.0,0.0
40487574,2025-12-01,31,0,0.0,0.0,50.9,,,,2,,6576.0,0.0
40487574,2025-10-01,31,0,0.0,0.0,53.5,,,,2,,6912.0,0.0
40487574,2026-02-01,28,0,0.0,0.0,50.5,,,,2,,6525.0,0.0
40487574,2026-05-01,31,0,0.0,0.0,63.8,,,,2,,8243.0,0.0
21444189,2025-10-01,31,0,0.0,0.0,34.2,,,,3,,4419.0,0.0
40487574,2026-04-01,30,0,0.0,0.0,68.7,,,,2,,8876.0,0.0
21444189,2026-07-01,31,0,0.0,0.0,44.2,,,,,,5711.0,0.0
21444189,2026-04-01,30,0,0.0,0.0,47.1,,,,3,,6085.0,0.0
21444189,2025-11-01,30,0,0.0,0.0,33.0,,,,3,,4264.0,0.0
21444189,2025-09-01,30,0,0.0,0.0,34.7,,,,3,,4483.0,0.0
21444189,2026-06-01,30,0,0.0,0.0,45.2,,,,3,,5840.0,0.0
40487574,2025-09-01,30,0,0.0,0.0,52.2,,,,2,,6744.0,0.0
40487574,2026-08-01,31,0,0.0,0.0,51.7,,,,,,6680.0,0.0
40487574,2026-07-01,31,0,0.0,0.0,48.8,,,,,,6305.0,0.0
21444189,2026-08-01,31,0,0.0,0.0,43.4,,,,,,5607.0,0.0
40487574,2026-03-01,31,0,0.0,0.0,62.7,,,,2,,8101.0,0.0
21444189,2026-05-01,31,0,0.0,0.0,46.7,,,,3,,6034.0,0.0
40487574,2026-06-01,30,0,0.0,0.0,51.6,,,,2,,6667.0,0.0
40487574,2025-11-01,30,0,0.0,0.0,58.9,,,,2,,7610.0,0.0
21444189,2026-01-01,31,0,0.0,0.0,35.9,,,,3,,4638.0,0.0
30895380,2026-07-01,31,0,0.0,0.0,125.1,,,,1,,16163.0,0.0
30895380,2026-08-01,0,31,1.0,3617.0,116.7,116.7,331,31,1,15078.0,15078.0,467329.0
30895380,2025-10-01,0,31,1.0,3750.0,121.0,121.0,,,1,15634.0,15634.0,484513.0
30895380,2025-09-01,0,30,1.0,3622.0,120.7,120.7,57,122,1,15595.0,15595.0,467975.0
30895380,2026-03-01,31,0,0.0,0.0,146.0,,,,1,,18864.0,0.0
30895380,2026-05-01,31,0,0.0,0.0,147.8,,,,1,,19096.0,0.0
30895380,2026-02-01,28,0,0.0,0.0,130.9,,,,1,,16913.0,0.0
30895380,2026-04-01,30,0,0.0,0.0,146.4,,,,1,,18915.0,0.0
30895380,2025-12-01,0,31,1.0,3675.0,118.5,118.5,,,1,15311.0,15311.0,474823.0
30895380,2026-06-01,30,0,0.0,0.0,145.8,,,,1,,18838.0,0.0
30895380,2025-11-01,0,30,1.0,3508.0,116.9,116.9,,,1,15104.0,15104.0,453246.0
30895380,2026-01-01,31,0,0.0,0.0,129.5,,,,1,,16732.0,0.0
29367839,2025-12-01,31,0,0.0,0.0,88.1,,,,1,,11383.0,0.0
29367839,2026-04-01,30,0,0.0,0.0,89.7,,,,1,,11590.0,0.0
29900455,2026-06-01,30,0,0.0,0.0,86.8,,,,1,,11215.0,0.0
29367839,2026-02-01,28,0,0.0,0.0,88.5,,,,1,,11435.0,0.0
29367839,2026-03-01,31,0,0.0,0.0,88.7,,,,1,,11460.0,0.0
29367839,2026-06-01,30,0,0.0,0.0,89.6,,,,,,11577.0,0.0
29900455,2025-12-01,31,0,0.0,0.0,73.6,,,,1,,9509.0,0.0
29367839,2026-05-01,31,0,0.0,0.0,89.7,,,,,,11590.0,0.0
29367839,2025-11-01,30,0,0.0,0.0,88.8,,,,1,,11473.0,0.0
29367839,2025-09-01,28,2,0.067,177.0,87.7,88.5,130,2,1,11435.0,11331.0,22869.0
29367839,2026-08-01,31,0,0.0,0.0,89.0,,,,,,11499.0,0.0
29900455,2026-05-01,31,0,0.0,0.0,79.5,,,,1,,10272.0,0.0
29367839,2026-01-01,31,0,0.0,0.0,88.2,,,,1,,11396.0,0.0
29900455,2025-11-01,30,0,0.0,0.0,72.4,,,,1,,9354.0,0.0
29367839,2026-07-01,31,0,0.0,0.0,89.6,,,,,,11577.0,0.0
29900455,2026-04-01,30,0,0.0,0.0,80.6,,,,1,,10414.0,0.0
29900455,2025-10-01,18,13,0.419,1052.0,79.3,80.9,113,6,1,10453.0,10246.0,135922.0
29367839,2025-10-01,31,0,0.0,0.0,86.8,,,,1,,11215.0,0.0
29900455,2026-03-01,27,4,0.129,307.0,76.5,76.8,342,4,1,9923.0,9884.0,39666.0
29900455,2026-08-01,31,0,0.0,0.0,88.0,,,,1,,11370.0,0.0
29900455,2026-07-01,31,0,0.0,0.0,88.4,,,,1,,11422.0,0.0
29900455,2026-02-01,28,0,0.0,0.0,73.8,,,,1,,9535.0,0.0
29900455,2026-01-01,28,3,0.097,192.0,70.3,64.0,149,3,1,8269.0,9083.0,24807.0
29900455,2025-09-01,29,1,0.033,77.0,80.4,77.0,23,1,1,9949.0,10388.0,9949.0
38111850,2026-03-01,31,0,0.0,0.0,22.6,,,,1,,2920.0,0.0
11558795,2026-06-01,30,0,0.0,0.0,30.6,,,,7,,3954.0,0.0
38111850,2025-11-01,30,0,0.0,0.0,20.0,,,,1,,2584.0,0.0
38111850,2025-10-01,31,0,0.0,0.0,21.0,,,,1,,2713.0,0.0
11558795,2026-03-01,31,0,0.0,0.0,31.2,,,,7,,4031.0,0.0
38111850,2026-08-01,31,0,0.0,0.0,21.6,,,,1,,2791.0,0.0
38111850,2025-09-01,30,0,0.0,0.0,22.8,,,,1,,2946.0,0.0
11558795,2026-07-01,31,0,0.0,0.0,32.2,,,,,,4160.0,0.0
11558795,2025-10-01,31,0,0.0,0.0,30.8,,,,7,,3979.0,0.0
11558795,2026-08-01,31,0,0.0,0.0,32.0,,,,,,4135.0,0.0
11558795,2025-12-01,31,0,0.0,0.0,31.9,,,,7,,4122.0,0.0
11558795,2026-01-01,31,0,0.0,0.0,31.7,,,,7,,4096.0,0.0
38111850,2025-12-01,31,0,0.0,0.0,20.5,,,,1,,2649.0,0.0
11558795,2026-04-01,30,0,0.0,0.0,31.1,,,,7,,4018.0,0.0
